Support_ID;Stations_ANFR_Orange;Nb_stations_orange;Exploitant_Orange;Latitude;Longitude;Hauteur_m;Nature_support;Proprietaire;Adresse;Code_postal;Code_INSEE;Departement;Technologies_systemes
816664;0782290353;1;Orange;48.8686111;2.1133333;29.2;Pylône autostable;HIVORY;7 allée des Angelards - RN 186;78430;78350;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
439887;0782290256;1;Orange;48.9733333;1.6913889;20.0;Immeuble;Société HLM;r de la Marniere - ZI de Montgazons;78200;78354;78;GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
446132;0782290267;1;Orange;48.9666667;1.6880556;28.0;Pylône tubulaire;ORANGE;R GRAVIERS - Stade firmind riffaud;78200;78354;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
625337;0780220055 | 0782290281;2;Orange | Orange service fixe;48.9652778;1.6744444;21.0;Pylône autostable;TOTEM;Le Rougeassier - 7 chem de rosny - Centre Equestre - GR 26;78200;78354;78;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
532167;0780220046 | 0782290175;2;Orange | Orange service fixe;48.7436111;2.045;36.7;Pylône autostable;TOTEM;7 R JEANNE ET PAUL WEISS - BROUESSY - BROUESSY;78114;78356;78;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
532728;0782290386;1;Orange;48.7275;2.0844444;26.5;Pylône tubulaire;CELLNEX;STADE JACQUES ANQUETIL - R DES ECOLES;78114;78356;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
1601403;0782290522;1;Orange;48.9488889;2.1455556;50.0;Monument religieux;Conseil Départemental;13 Rue de la Muette - Eglise St Nicolas;78600;78358;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
438816;0782290382;1;Orange;48.9458333;2.1302778;42.0;Château d'eau - réservoir;Commune, communauté de commune;54 r du Tir;78600;78358;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
816674;0782290152;1;Orange;48.9469444;2.1444444;19.0;Bâtiment;ORANGE Services Fixes;r du fossé - adm. : 16 r jean mermoz;78600;78358;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800
816712;0782290189;1;Orange;48.9611111;2.1447222;35.0;Château d'eau - réservoir;Syndicat des eaux, Adduction;av jacques laffitte;78600;78358;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
1035243;0782290494;1;Orange;48.9991667;1.6830556;53.9;Bâtiment;Société HLM;r Maryse Bastie 2;78200;78361;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
3229229;0782290679;1;Orange;49.0033333;1.69;54.8;Immeuble;Société HLM;2 Rue Christophe Colomb;78200;78361;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800
439613;0780220018 | 0782290010;2;Orange | Orange service fixe;48.9936111;1.6805556;50.0;Pylône autostable;TOTEM;r des closeaux;78200;78361;78;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
461724;0782290272;1;Orange;48.9897222;1.7177778;23.0;Bâtiment;Société Privée;3 r cadotte - r nationale;78200;78361;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
532838;0782290305;1;Orange;48.9838889;1.7225;27.2;Immeuble;Société HLM;19 R DU COTEAU;78200;78361;78;LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
712785;0780220018;1;Orange service fixe;48.9936111;1.6805556;3.0;Mât;ORANGE;r des closeaux;78200;78361;78;FH
816605;0782290279;1;Orange;48.9972222;1.7094444;21.0;Immeuble;Société HLM;18 r Maurice Braunstein;78200;78361;78;LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
816704;0782290185;1;Orange;48.9930556;1.6997222;24.0;Immeuble;Société HLM;68 r emile zola;78200;78361;78;GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
839856;0782290303;1;Orange;48.9986111;1.6925;26.0;Pylône tubulaire;TOTEM;av albert camus - Stade Jean-Paul David;78200;78361;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
1187319;0782290484;1;Orange;48.9816667;1.6966667;21.5;Immeuble;Copropriété, Syndic, SCI;1/3/5/7 RUE DES BROUETS;78711;78362;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
268074;0782290274;1;Orange;48.9886111;1.7016667;32.0;Immeuble;Société HLM;31 r jean jouen;78711;78362;78;LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2910506;0782290633;1;Orange;48.9802778;1.7052778;34.0;Immeuble;Copropriété, Syndic, SCI;Cité des Bates - 29 Rue Louise Michel;78711;78362;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800
816603;0782290410;1;Orange;48.9802778;1.7108333;16.8;Immeuble;Société HLM;4/6/8 r de l'ile de france;78711;78362;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
816636;0782290229;1;Orange;48.9791667;1.7188889;30.0;Pylône tubulaire;TOTEM;Rte des Soupirs - Stade des Fleuriers;78711;78362;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
839909;0782290351;1;Orange;48.9758333;1.7197222;27.0;Pylône tubulaire;HIVORY;1-3 chem cote mateau;78711;78362;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100
443355;0782290417;1;Orange;48.8544444;1.8191667;47.0;Château d'eau - réservoir;Commune, communauté de commune;r des châtaigniers - Château de Marcq;78770;78364;78;GSM 900 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
2993318;0782290474;1;Orange;48.8869444;2.0772222;14.4;Pylône tubulaire;TOTEM;33 rue des Closeaux;78750;78367;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2043003;0782290362;1;Orange;48.8733333;2.0855556;17.0;Immeuble;Société HLM;2 r des poteries;78160;78372;78;GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
452029;0782290419;1;Orange;48.8652778;2.09;33.0;Immeuble;Société Privée;Les Délices - 1 place Victorien Sardou - AXA Assurances Bâtiment C;78160;78372;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800
545399;0782290025;1;Orange;48.8741667;2.0963889;29.0;Immeuble;ORANGE Services Fixes;21-23 r du clos courche;78160;78372;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
453351;0782290301;1;Orange;48.9044444;1.8497222;40.0;Pylône autostable;TDF;St Jacques - chem rural n°44 des longues raies;78580;78380;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2521964;0782290594;1;Orange;48.7763889;1.6294444;30.0;Pylône autostable;ORANGE;ROUTE DE RAMBOUILLET - CHANTIER DU BOIS DE L'EPIC;78550;78381;78;LTE 1800 | LTE 700 | LTE 800 | UMTS 900
554616;0782290220;1;Orange;48.9986111;2.0622222;21.0;Immeuble;Société HLM;R DE PONTOISE/LUCIEN JULIA;78780;78382;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
511289;0782290302;1;Orange;48.7688889;1.9394444;32.0;Pylône tubulaire;ORANGE;r de picardie - ctre nautique;78310;78383;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
511292;0782290329;1;Orange;48.7586111;1.915;28.0;Pylône tubulaire;HIVORY;4 r du commerce - Dechetterie Municipale;78310;78383;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2939845;0782290577;1;Orange;48.9638889;1.5925;30.0;Pylône autostable;ATC FRANCE;Imp des Sources - LA FONTAINE DU BEL AIR;78200;78385;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
2904314;0782290110;1;Orange;48.9405556;2.1213889;33.0;Château d'eau - réservoir;Syndicat des eaux, Adduction;7 RUE DES GRANDS CHAMPS;78600;78396;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800
816662;0782290337;1;Orange;48.7427778;1.9627778;34.0;Monument religieux;Commune, communauté de commune;r raymond berrurier - Eglise du Mesnil st Denis;78320;78397;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800
2670965;0782290615;1;Orange;48.945;1.7916667;31.2;Pylône tubulaire;TOTEM;LA CONCHE - Chemin de la CONCHE - Route de Septeuil;78970;78402;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800
1474146;0782290466;1;Orange;48.9980556;1.8791667;35.1;Pylône autostable;TOTEM;Rue du Château - Parking de l'église;78250;78403;78;LTE 1800 | LTE 2100 | LTE 2600 | LTE 800
595961;0780220045 | 0782290157;2;Orange | Orange service fixe;48.7311111;2.0380556;26.4;Pylône haubané;TOTEM;Route de Romainville - Réservoir;78470;78406;78;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
2227729;0782290541;1;Orange;49.065;1.6636111;34.0;Pylône autostable;ATC FRANCE;rte de la ballonnière;78840;78410;78;5G NR 2100 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
440548;0782290139;1;Orange;48.8822222;1.8616667;34.0;Monument religieux;Commune, communauté de commune;R du Bout de la Marre - Ruelle de l'Eglise;78124;78415;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
1624219;0782290068;1;Orange;48.9077778;2.1583333;33.8;Bâtiment;ORANGE;136 Avenue Paul Doumer - D.311;78360;78418;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
597229;0782290191;1;Orange;48.9141667;2.1308333;30.0;Pylône tubulaire;ATC FRANCE;CHEM DE CORMEILLES;78360;78418;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
815697;0782290053;1;Orange;48.7819444;1.8161111;19.5;Immeuble;Société HLM;13 r de la croix de rome - HLM LA GUINANDE;78490;78420;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
1523078;0782290510;1;Orange;48.77;2.0438889;17.3;Bâtiment;Société HLM;9 Rue Alfred de Vigny;78180;78423;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
1889347;0782290539;1;Orange;48.7866667;2.0447222;40.8;Immeuble;Copropriété, Syndic, SCI;1 Place Charles de Gaulle;78180;78423;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2555417;0782290601;1;Orange;48.7766667;2.0377778;24.0;pylône arbre;CELLNEX;av du General Leclerc / av. av Nicolas About - Adm. rue Victor Hugo - Parc des sports Jean Maréchal;78180;78423;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2899877;0782290656;1;Orange;48.7891667;2.0413889;34.0;Bâtiment;Copropriété, Syndic, SCI;4 Mail des Bétulas;78180;78423;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
512326;0782290414;1;Orange;48.7972222;2.0108333;28.0;Pylône tubulaire;HIVORY;La Butte du Moulin - ZA de Bois d'Arcy - Bretelle d'acces N12;78180;78423;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
525128;0782290155;1;Orange;48.7672222;2.0391667;22.0;Immeuble;Société HLM;53 bd Descartes;78180;78423;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
545761;0782290378;1;Orange;48.7816667;2.0291667;72.5;Château d'eau - réservoir;Société Privée;Les Quatres pavés du roy - RN.10 - Château d'eau 1;78180;78423;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2256916;0782290556;1;Orange;49.0505556;1.655;35.4;Pylône autostable;TOTEM;163 Grande Rue;78270;78437;78;5G NR 2100 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
1474247;0782290344;1;Orange;48.9933333;1.9133333;39.9;Bâtiment;Société HLM;26  AVENUE PAUL RAOULT;78130;78440;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2206063;0782290551;1;Orange;49.0022222;1.9277778;23.0;Bâtiment;Autres;51-61 Route de Verneuil - ARIANE Group;78130;78440;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2813476;0782290070;1;Orange;48.9988889;1.9119444;54.0;Pylône autostable;TOTEM;LA SANGLE - 1 rue felix faure;78130;78440;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
2998681;0782290651;1;Orange;48.9861111;1.9347222;12.2;Bâtiment;Etablissement de soins;4, rue Baptiste Marcet - CHIMM - Bâtiment Les Sept Lieux;78130;78440;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
358173;0782290395;1;Orange;48.9888889;1.8955556;18.0;Bâtiment;Copropriété, Syndic, SCI;109 r jean mermoz - FOYER SONACOTRA;78130;78440;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
524594;0782290207;1;Orange;48.9827778;1.9063889;65.0;Château d'eau - réservoir;Commune, communauté de commune;Bois des Remises - R Pierre Bérégovoy;78130;78440;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
816666;0782290339;1;Orange;48.8136111;1.8994444;26.0;Monument religieux;Commune, communauté de commune;pl de l'église;78640;78442;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2438456;0780220093 | 0782290193;2;Orange | Orange service fixe;48.8041667;1.8527778;30.0;Pylône autostable;TOTEM;La Ferme Saint Aubin - N12 / GR 1;78640;78443;78;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
472961;0782290422;1;Orange;48.8313889;1.8683333;27.0;pylône arbre;Particulier;Le Pavillon - chem du petit noyer;78640;78443;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2335751;0782290571;1;Orange;48.9291667;1.5275;30.0;Pylône autostable;TOTEM;Le blanc fossé - le moulin de l'étange;78980;78444;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
2411672;0782290580;1;Orange;48.9419444;1.5461111;30.0;Pylône autostable;TOTEM;ZA Les Campanules - D.11 /Chem de Longnes - La Mare Hallot;78980;78444;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
1048997;0782290475;1;Orange;48.8394444;2.0658333;25.0;Pylône tubulaire;TOTEM;Avenue des Moulineaux - terrain de sport;78590;78455;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
2725089;0782290224;1;Orange;48.8555556;2.0575;7.0;Ouvrage de signalisation (portique routier, panneau routier);DDE;Autoroute de Normandie - Autoroute A13 - sens Province Paris - PR 16;78590;78455;78;LTE 1800 | LTE 800 | UMTS 900
975182;0782290460;1;Orange;48.8519444;2.0494444;24.0;Pylône tubulaire;TOTEM;Chemin de la pièce à Samson;78590;78455;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2849945;0782290566;1;Orange;48.5908333;1.8066667;30.0;Pylône autostable;ATC FRANCE;Nouveau Cimetière - Voie Communale n°4;78125;78464;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
1565878;0780220087 | 0782290135;2;Orange | Orange service fixe;48.84;1.7147222;28.0;Pylône autostable;TOTEM;Les Maillères - Chemin rural n° 11;78910;78465;78;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
1132315;0782290481;1;Orange;48.9241667;1.9638889;12.9;Pylône tubulaire;TOTEM;826 Rue de la Gare;78630;78466;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
676254;0782290327;1;Orange;48.9283333;1.9872222;39.0;Pylône tubulaire;TOTEM;chem aux boeufs - Angle de la route d'Orgeval;78630;78466;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
816597;0782290408;1;Orange;48.9161111;1.9797222;31.0;pylône arbre;HIVORY;r du chateau rouge;78630;78466;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
821376;0782290238;1;Orange;48.9238889;2.0019444;12.0;Pylône tubulaire;ORANGE;chem de Fauveau - ctre d exploitation dde 78 d Orgeval;78630;78466;78;LTE 1800 | LTE 800
471957;0782290115;1;Orange;48.5688889;1.7672222;34.0;Château d'eau - réservoir;Syndicat des eaux, Adduction;Haute Maison - r du château d'eau;78125;78470;78;5G NR 2100 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
1479214;0780220083 | 0782290458;2;Orange | Orange service fixe;48.4688889;1.8352778;37.0;Pylône autostable;TOTEM;Les Carrières - La Fosse Blanche;78660;78472;78;FH | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
1122334;0782290358;1;Orange;48.4791667;1.8530556;25.0;Silo;Coopérative Agricole, Vinicole;les jumelles - Silo;78660;78478;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
816567;0782290262;1;Orange;48.4647222;1.8777778;42.0;Château d'eau - réservoir;Syndicat des eaux, Adduction;Les Ouches - Nationale 191 - Château d'eau;78660;78478;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2456572;0782290586;1;Orange;48.8902778;2.1136111;8.0;Bâtiment;ORANGE;38, av du pdt wilson;78230;78481;78;LTE 1800 | LTE 2100
3229054;0782290678;1;Orange;48.8875;2.0983333;34.8;Immeuble;Société HLM;Allée de Normandie - 2 Place de l?Ermitage;78230;78481;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800
816587;0782290222;1;Orange;48.9016667;2.1177778;17.0;Immeuble;Société HLM;Allée des Chardonnerets - 1 r des merlettes;78230;78481;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
821404;0780220076 | 0782290449;2;Orange | Orange service fixe;48.9822222;1.6208333;26.0;Pylône autostable;SNCF Réseau;Le Plant Mercier - chem des beurons - pk64 voie de chem de fer;78200;78484;78;FH | 5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
435922;0782290093;1;Orange;48.6966667;1.8488889;50.0;Pylône autostable;HIVORY;14 r de Houdan;78610;78486;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
791784;0782290447;1;Orange;48.6908333;1.8552778;30.0;Pylône tubulaire;ORANGE;SENTE DES PLATANES - TERRAIN SNCF;78610;78486;78;5G NR 3500 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
1505770;0782290498;1;Orange;48.8025;1.9727778;30.0;Pylône tubulaire;BOUYGUES;34B R PIERRE CURIE;78370;78490;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
2095314;0782290290;1;Orange;48.8266667;1.9458333;25.0;Immeuble;Société HLM;32 R Abel Guyet;78370;78490;78;GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
3131225;0782290668;1;Orange;48.8352778;1.9430556;36.0;Pylône tubulaire;CELLNEX;68  rue de la gare;78370;78490;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800
673608;0782290440;1;Orange;48.8058333;1.9619444;17.0;Bâtiment;Commune, communauté de commune;r nicolas poussin - Stade de Gâtines;78370;78490;78;5G NR 3500 | 5G NR 700 | LTE 1800
815712;0782290116;1;Orange;48.8;1.9638889;30.0;Pylône tubulaire;ORANGE;r jacques monod - RN.12/D.30;78370;78490;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
815763;0782290097;1;Orange;48.8191667;1.9555556;30.0;Pylône tubulaire;TOTEM;r du valibout - Stade Bernard Giroux;78370;78490;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
816682;0782290364;1;Orange;48.7975;1.9511111;23.0;Pylône tubulaire;TOTEM;av d'armorique;78370;78490;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
467551;0780220089 | 0782290004;2;Orange | Orange service fixe;48.6636111;1.7463889;83.0;Tour hertzienne;ORANGE Services Fixes;LA GROSSE HAIE - chem des corniers;78125;78497;78;FH | 5G NR 2100 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
586011;0780220077 | 0782290456;2;Orange | Orange service fixe;48.7030556;1.7727778;50.0;Pylône autostable;SFR;Le Débuché - rte forestière de la billette - Carrefour du Débuché;78125;78497;78;FH | GSM 900 | LTE 1800 | LTE 800 | UMTS 900
1662012;0782290525;1;Orange;48.9313889;2.0391667;20.0;Immeuble;Copropriété, Syndic, SCI;2 avenue Maurice Berteaux;78300;78498;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
1786127;0782290535;1;Orange;48.94;2.0463889;43.7;Bâtiment;Copropriété, Syndic, SCI;45 Rue Jean Pierre Timbaud;78300;78498;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
316742;0782290338;1;Orange;48.92;2.0197222;30.0;Bâtiment;Société HLM;33  r du champ gaillard;78300;78498;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
614506;0780220049 | 0782290203;2;Orange | Orange service fixe;48.9216667;2.0327778;20.4;Immeuble;Commune, communauté de commune;22-26 r ronsard;78300;78498;78;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
815733;0782290079;1;Orange;48.9288889;2.0455556;19.0;Bâtiment;ORANGE Services Fixes;49 BD Victor Hugo;78300;78498;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
816585;0782290221;1;Orange;48.9380556;2.0594444;31.5;Immeuble;Société HLM;121 r st sébastien;78300;78498;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | UMTS 900
816694;0782290376;1;Orange;48.9158333;2.0244444;8.0;Tunnel;DDE;Tunnel A14 - Près route des quarantes Sous;78300;78498;78;LTE 1800 | LTE 800 | UMTS 900
747372;0782290250;1;Orange;48.55;1.9255556;44.0;Pylône autostable;Sociétés d'Autoroutes;Les Brulins - P.K. 26 - gare de st-arnoud en yvelines;78730;78499;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
3048072;0782290218;1;Orange;48.9752778;1.7752778;25.0;Pylône tubulaire;TOTEM;LES GUIGNIERES - Proche de Stade Municipal de Porcheville;78440;78501;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
816569;0782290286;1;Orange;48.9880556;1.7663889;27.0;Pylône autostable;TOTEM;11 r de rouen;78440;78501;78;5G NR 2100 | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 2100 | UMTS 900
1809428;0782290144;1;Orange;48.8013889;1.75;34.9;Pylône tubulaire;TOTEM;RUE DES CHENES - STADE DE LA BUTTE DES MOULINS;78940;78513;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
